Date,Operation,Service Point,Material,Actual Amount (Item),Item UOM
2025-05-29 00:00:00,Textile Collection,Terres des Hommes Pijnacker,Bag Weight,341.47,kg
2025-05-30 00:00:00,Textile Collection,Basisschool Radewijnsz,Bag Number,40.0,pcs
2025-05-30 00:00:00,Textile Collection,Blauwe Aventurijn,Bag Number,33.0,pcs
2025-05-30 00:00:00,Textile Collection,De Sterrekijker,Bag Number,42.0,pcs
2025-05-30 00:00:00,Textile Collection,Droppie - Recyclewinkel,Bag Number,0.0,pcs
2025-05-30 00:00:00,Textile Collection,Emmaus Overvecht,Bag Number,200.0,pcs
2025-05-30 00:00:00,Textile Collection,IBS Er Riseleh,Bag Number,12.0,pcs
2025-05-30 00:00:00,Textile Collection,ISN Anadolu Leerdam,Bag Number,40.0,pcs
2025-05-30 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Number,80.0,pcs
2025-05-30 00:00:00,Textile Collection,ISN Mimar Sinan Leiden,Bag Number,109.0,pcs
2025-05-30 00:00:00,Textile Collection,ISN Suleyman Celebi Gorinchem,Bag Number,90.0,pcs
2025-05-30 00:00:00,Textile Collection,Joris de Witte,Bag Number,34.0,pcs
2025-05-30 00:00:00,Textile Collection,"Langeveldstraat 38, 2651GD te Berkel en Rodenrijs",Bag Number,5.0,pcs
2025-05-30 00:00:00,Textile Collection,Mili Gorus Zaandam,Bag Number,59.0,pcs
2025-05-30 00:00:00,Textile Collection,Milieustraat Lansingerland,Bag Number,229.0,pcs
2025-05-30 00:00:00,Textile Collection,Milli gorus Fatih Haarlem,Bag Number,49.0,pcs
2025-05-30 00:00:00,Textile Collection,Moskee Furkan Haarlem,Bag Number,53.0,pcs
2025-05-30 00:00:00,Textile Collection,Reinis - Fregat,Bag Number,41.0,pcs
2025-05-30 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Number,109.0,pcs
2025-05-30 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Number,41.0,pcs
2025-05-30 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Number,95.0,pcs
2025-05-30 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Number,104.0,pcs
2025-05-30 00:00:00,Textile Collection,Reinis - Milieustraat Mosterweg,Bag Number,124.0,pcs
2025-05-30 00:00:00,Textile Collection,Reinis - Rivierlaan,Bag Number,45.0,pcs
2025-05-30 00:00:00,Textile Collection,Reinis - Sterrenhof,Bag Number,41.0,pcs
2025-05-30 00:00:00,Textile Collection,Reinis - Vlinderveen,Bag Number,75.0,pcs
2025-05-30 00:00:00,Textile Collection,Savioschool,Bag Number,34.0,pcs
2025-05-30 00:00:00,Textile Collection,Sint Jan Baptist,Bag Number,21.0,pcs
2025-05-30 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Number,36.0,pcs
2025-05-30 00:00:00,Textile Collection,Van Asch van Wijckschool,Bag Number,34.0,pcs
2025-05-30 00:00:00,Textile Collection,Wawollie Utrecht,Bag Number,330.0,pcs
2025-05-30 00:00:00,Textile Collection,Weggeefwinkel Leiden,Bag Number,23.0,pcs
2025-05-30 00:00:00,Textile Collection,Wereldkidz Bontenest,Bag Number,40.0,pcs
2025-05-30 00:00:00,Textile Collection,Wereldkidz Tweesprong,Bag Number,18.0,pcs
2025-05-30 00:00:00,Textile Collection,Wereldwijs,Bag Number,29.0,pcs
2025-05-30 00:00:00,Textile Collection,"Wethouder Schipperstraat 12, 2651EC te Berkel en Rodenrijs",Bag Number,9.0,pcs
2025-05-30 00:00:00,Textile Collection,Basisschool Radewijnsz,Bag Weight,194.69,kg
2025-05-30 00:00:00,Textile Collection,Blauwe Aventurijn,Bag Weight,160.62,kg
2025-05-30 00:00:00,Textile Collection,De Sterrekijker,Bag Weight,203.86,kg
2025-05-30 00:00:00,Textile Collection,Droppie - Recyclewinkel,Bag Weight,0.0,kg
2025-05-30 00:00:00,Textile Collection,Emmaus Overvecht,Bag Weight,973.43,kg
2025-05-30 00:00:00,Textile Collection,IBS Er Riseleh,Bag Weight,58.25,kg
2025-05-30 00:00:00,Textile Collection,ISN Anadolu Leerdam,Bag Weight,194.69,kg
2025-05-30 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Weight,389.37,kg
2025-05-30 00:00:00,Textile Collection,ISN Mimar Sinan Leiden,Bag Weight,529.07,kg
2025-05-30 00:00:00,Textile Collection,ISN Suleyman Celebi Gorinchem,Bag Weight,438.04,kg
2025-05-30 00:00:00,Textile Collection,Joris de Witte,Bag Weight,165.03,kg
2025-05-30 00:00:00,Textile Collection,"Langeveldstraat 38, 2651GD te Berkel en Rodenrijs",Bag Weight,24.27,kg
2025-05-30 00:00:00,Textile Collection,Mili Gorus Zaandam,Bag Weight,286.38,kg
2025-05-30 00:00:00,Textile Collection,Milieustraat Lansingerland,Bag Weight,1145.0,kg
2025-05-30 00:00:00,Textile Collection,Milli gorus Fatih Haarlem,Bag Weight,237.84,kg
2025-05-30 00:00:00,Textile Collection,Moskee Furkan Haarlem,Bag Weight,257.25,kg
2025-05-30 00:00:00,Textile Collection,Reinis - Fregat,Bag Weight,205.0,kg
2025-05-30 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Weight,545.0,kg
2025-05-30 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Weight,205.0,kg
2025-05-30 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Weight,475.0,kg
2025-05-30 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Weight,520.0,kg
2025-05-30 00:00:00,Textile Collection,Reinis - Milieustraat Mosterweg,Bag Weight,620.0,kg
2025-05-30 00:00:00,Textile Collection,Reinis - Rivierlaan,Bag Weight,225.0,kg
2025-05-30 00:00:00,Textile Collection,Reinis - Sterrenhof,Bag Weight,205.0,kg
2025-05-30 00:00:00,Textile Collection,Reinis - Vlinderveen,Bag Weight,375.0,kg
2025-05-30 00:00:00,Textile Collection,Savioschool,Bag Weight,165.03,kg
2025-05-30 00:00:00,Textile Collection,Sint Jan Baptist,Bag Weight,101.93,kg
2025-05-30 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Weight,175.22,kg
2025-05-30 00:00:00,Textile Collection,Van Asch van Wijckschool,Bag Weight,165.48,kg
2025-05-30 00:00:00,Textile Collection,Wawollie Utrecht,Bag Weight,1606.16,kg
2025-05-30 00:00:00,Textile Collection,Weggeefwinkel Leiden,Bag Weight,111.64,kg
2025-05-30 00:00:00,Textile Collection,Wereldkidz Bontenest,Bag Weight,194.69,kg
2025-05-30 00:00:00,Textile Collection,Wereldkidz Tweesprong,Bag Weight,87.61,kg
2025-05-30 00:00:00,Textile Collection,Wereldwijs,Bag Weight,140.76,kg
2025-05-30 00:00:00,Textile Collection,"Wethouder Schipperstraat 12, 2651EC te Berkel en Rodenrijs",Bag Weight,43.68,kg
2025-05-31 00:00:00,Textile Collection,De Molenweide,Bag Number,15.0,pcs
2025-05-31 00:00:00,Textile Collection,De Woelige Stal,Bag Number,15.0,pcs
2025-05-31 00:00:00,Textile Collection,Droppie - Recyclewinkel,Bag Number,253.0,pcs
2025-05-31 00:00:00,Textile Collection,Droppie Bos en Lommer,Bag Number,39.0,pcs
2025-05-31 00:00:00,Textile Collection,Landzigt,Bag Number,3.0,pcs
2025-05-31 00:00:00,Textile Collection,OG Heldringschool,Bag Number,32.0,pcs
2025-05-31 00:00:00,Textile Collection,Schildershoeve,Bag Number,19.0,pcs
2025-05-31 00:00:00,Textile Collection,t Waaygat,Bag Number,19.0,pcs
2025-05-31 00:00:00,Textile Collection,Tamarschool,Bag Number,41.0,pcs
2025-05-31 00:00:00,Textile Collection,De Molenweide,Bag Weight,75.0,kg
2025-05-31 00:00:00,Textile Collection,De Woelige Stal,Bag Weight,75.0,kg
2025-05-31 00:00:00,Textile Collection,Droppie - Recyclewinkel,Bag Weight,1265.0,kg
2025-05-31 00:00:00,Textile Collection,Droppie Bos en Lommer,Bag Weight,195.0,kg
2025-05-31 00:00:00,Textile Collection,Landzigt,Bag Weight,15.0,kg
2025-05-31 00:00:00,Textile Collection,OG Heldringschool,Bag Weight,160.0,kg
2025-05-31 00:00:00,Textile Collection,Schildershoeve,Bag Weight,95.0,kg
2025-05-31 00:00:00,Textile Collection,t Waaygat,Bag Weight,95.0,kg
2025-05-31 00:00:00,Textile Collection,Tamarschool,Bag Weight,205.0,kg
2025-06-02 00:00:00,Textile Collection,De Kameleon,Bag Number,15.0,pcs
2025-06-02 00:00:00,Textile Collection,Dr Schaepschool Marijkesingel,Bag Number,12.0,pcs
2025-06-02 00:00:00,Textile Collection,Droppie Smaragdplein,Bag Number,100.0,pcs
2025-06-02 00:00:00,Textile Collection,"Groene Loper 49, 2665VK te Bleiswijk",Bag Number,2.0,pcs
2025-06-02 00:00:00,Textile Collection,ISN Alblasserdam,Bag Number,32.0,pcs
2025-06-02 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Number,96.0,pcs
2025-06-02 00:00:00,Textile Collection,Julianaschool,Bag Number,29.0,pcs
2025-06-02 00:00:00,Textile Collection,KBS de Toermalijn,Bag Number,41.0,pcs
2025-06-02 00:00:00,Textile Collection,KC De Notenbalk,Bag Number,41.0,pcs
2025-06-02 00:00:00,Textile Collection,Kindcentrum IJsselmonde,Bag Number,42.0,pcs
2025-06-02 00:00:00,Textile Collection,Kindcentrum Juliana,Bag Number,35.0,pcs
2025-06-02 00:00:00,Textile Collection,Kledingbank Nieuwegein geroofd,Bag Number,35.0,pcs
2025-06-02 00:00:00,Textile Collection,Kledingbank Nieuwegein Origineel,Bag Number,28.0,pcs
2025-06-02 00:00:00,Textile Collection,Koningin Wilhelmina school,Bag Number,38.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Breeweer 1,Bag Number,23.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Burgemeester Neetstraat 1,Bag Number,59.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Dijklaan 15,Bag Number,14.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Geerlaan 1,Bag Number,23.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Number,80.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Groenland 37,Bag Number,80.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Johan Brouckplein 1,Bag Number,81.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Kerkweg 1,Bag Number,29.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Kivietslaan,Bag Number,142.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Kleine haven 11,Bag Number,84.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Koningin Julianastraat 77,Bag Number,26.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Meidoornstraat 84,Bag Number,40.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Milieustraat Veerweg,Bag Number,40.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Pleinstraat 9,Bag Number,47.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Potgieterstraat 1,Bag Number,38.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Rozenlaan 1,Bag Number,45.0,pcs
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Weidelaan 1,Bag Number,41.0,pcs
2025-06-02 00:00:00,Textile Collection,Mili Gorus Utrecht,Bag Number,40.0,pcs
2025-06-02 00:00:00,Textile Collection,OBS De Wielen,Bag Number,32.0,pcs
2025-06-02 00:00:00,Textile Collection,"Pleinstraat 8, 2861X te Bergambacht",Bag Number,3.0,pcs
2025-06-02 00:00:00,Textile Collection,Reinis - Groenewoud,Bag Number,95.0,pcs
2025-06-02 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Number,19.0,pcs
2025-06-02 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Number,23.0,pcs
2025-06-02 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Number,25.0,pcs
2025-06-02 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Number,15.0,pcs
2025-06-02 00:00:00,Textile Collection,Reinis - Prinses Ireneplein,Bag Number,9.0,pcs
2025-06-02 00:00:00,Textile Collection,Reinis - Schoollaan,Bag Number,12.0,pcs
2025-06-02 00:00:00,Textile Collection,Reinis - Winterakker,Bag Number,102.0,pcs
2025-06-02 00:00:00,Textile Collection,Samenwerkingsschool De Pelikaan,Bag Number,23.0,pcs
2025-06-02 00:00:00,Textile Collection,"Spinel 32, 2651RT te Berkel en Rodenrijs",Bag Number,1.0,pcs
2025-06-02 00:00:00,Textile Collection,SPON de Steenen Kamer,Bag Number,9.0,pcs
2025-06-02 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Number,45.0,pcs
2025-06-02 00:00:00,Textile Collection,VSO de Stroom,Bag Number,25.0,pcs
2025-06-02 00:00:00,Textile Collection,De Kameleon,Bag Weight,69.73,kg
2025-06-02 00:00:00,Textile Collection,Dr Schaepschool Marijkesingel,Bag Weight,55.78,kg
2025-06-02 00:00:00,Textile Collection,Droppie Smaragdplein,Bag Weight,542.94,kg
2025-06-02 00:00:00,Textile Collection,"Groene Loper 49, 2665VK te Bleiswijk",Bag Weight,10.86,kg
2025-06-02 00:00:00,Textile Collection,ISN Alblasserdam,Bag Weight,148.75,kg
2025-06-02 00:00:00,Textile Collection,ISN Eyup Sultan Utrecht,Bag Weight,521.22,kg
2025-06-02 00:00:00,Textile Collection,Julianaschool,Bag Weight,134.81,kg
2025-06-02 00:00:00,Textile Collection,KBS de Toermalijn,Bag Weight,190.59,kg
2025-06-02 00:00:00,Textile Collection,KC De Notenbalk,Bag Weight,190.59,kg
2025-06-02 00:00:00,Textile Collection,Kindcentrum IJsselmonde,Bag Weight,195.24,kg
2025-06-02 00:00:00,Textile Collection,Kindcentrum Juliana,Bag Weight,162.7,kg
2025-06-02 00:00:00,Textile Collection,Kledingbank Nieuwegein geroofd,Bag Weight,190.03,kg
2025-06-02 00:00:00,Textile Collection,Kledingbank Nieuwegein Origineel,Bag Weight,152.02,kg
2025-06-02 00:00:00,Textile Collection,Koningin Wilhelmina school,Bag Weight,190.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Breeweer 1,Bag Weight,115.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Burgemeester Neetstraat 1,Bag Weight,295.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Dijklaan 15,Bag Weight,70.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Geerlaan 1,Bag Weight,115.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Gerard Doustraat 1,Bag Weight,400.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Groenland 37,Bag Weight,400.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Johan Brouckplein 1,Bag Weight,405.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Kerkweg 1,Bag Weight,145.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Kivietslaan,Bag Weight,710.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Kleine haven 11,Bag Weight,420.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Koningin Julianastraat 77,Bag Weight,130.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Meidoornstraat 84,Bag Weight,200.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Milieustraat Veerweg,Bag Weight,200.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Pleinstraat 9,Bag Weight,235.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Potgieterstraat 1,Bag Weight,190.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Rozenlaan 1,Bag Weight,225.0,kg
2025-06-02 00:00:00,Textile Collection,Krimpenerwaard - Weidelaan 1,Bag Weight,205.0,kg
2025-06-02 00:00:00,Textile Collection,Mili Gorus Utrecht,Bag Weight,217.18,kg
2025-06-02 00:00:00,Textile Collection,OBS De Wielen,Bag Weight,148.75,kg
2025-06-02 00:00:00,Textile Collection,"Pleinstraat 8, 2861X te Bergambacht",Bag Weight,15.0,kg
2025-06-02 00:00:00,Textile Collection,Reinis - Groenewoud,Bag Weight,627.0,kg
2025-06-02 00:00:00,Textile Collection,Reinis - Hadewychplaats,Bag Weight,125.4,kg
2025-06-02 00:00:00,Textile Collection,Reinis - Hoeklaan,Bag Weight,151.8,kg
2025-06-02 00:00:00,Textile Collection,Reinis - Klokbekerkreek,Bag Weight,165.0,kg
2025-06-02 00:00:00,Textile Collection,Reinis - Meester P.J. Oudweg,Bag Weight,99.0,kg
2025-06-02 00:00:00,Textile Collection,Reinis - Prinses Ireneplein,Bag Weight,59.4,kg
2025-06-02 00:00:00,Textile Collection,Reinis - Schoollaan,Bag Weight,79.2,kg
2025-06-02 00:00:00,Textile Collection,Reinis - Winterakker,Bag Weight,673.2,kg
2025-06-02 00:00:00,Textile Collection,Samenwerkingsschool De Pelikaan,Bag Weight,115.0,kg
2025-06-02 00:00:00,Textile Collection,"Spinel 32, 2651RT te Berkel en Rodenrijs",Bag Weight,5.43,kg
2025-06-02 00:00:00,Textile Collection,SPON de Steenen Kamer,Bag Weight,41.84,kg
2025-06-02 00:00:00,Textile Collection,Stichting Europa Oost-Turkistan Educatie Centrum,Bag Weight,244.32,kg
2025-06-02 00:00:00,Textile Collection,VSO de Stroom,Bag Weight,116.21,kg
2025-06-03 00:00:00,Textile Collection,CBS Het Anker,Bag Number,42.0,pcs
2025-06-03 00:00:00,Textile Collection,Coop Bremmer,Bag Number,40.0,pcs
2025-06-03 00:00:00,Textile Collection,GBS de Regenboog,Bag Number,21.0,pcs
2025-06-03 00:00:00,Textile Collection,Islamitisch Centrum Yildiz Schiedam,Bag Number,125.0,pcs
2025-06-03 00:00:00,Textile Collection,ISN Eyup Sultan Vlaardingen,Bag Number,9.0,pcs
2025-06-03 00:00:00,Textile Collection,ISN Mevlana Hilversum,Bag Number,40.0,pcs
2025-06-03 00:00:00,Textile Collection,ISN Ulu Rotterdam,Bag Number,54.0,pcs
2025-06-03 00:00:00,Textile Collection,ISN Yeni Maassluis,Bag Number,54.0,pcs
2025-06-03 00:00:00,Textile Collection,Kindcentrum de Ark | Baarnhoeve,Bag Number,35.0,pcs
2025-06-03 00:00:00,Textile Collection,Kindcentrum de Ark |Lissabonweg,Bag Number,39.0,pcs
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Albert Plesmanstraat 4,Bag Number,105.0,pcs
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Bergambachterstraat 9,Bag Number,75.0,pcs
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Cellebroedersstraat 33,Bag Number,100.0,pcs
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Doelenplein 5,Bag Number,40.0,pcs
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Julianaplein 4,Bag Number,28.0,pcs
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Kerkplein 4,Bag Number,40.0,pcs
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Vlierstraat 16,Bag Number,20.0,pcs
2025-06-03 00:00:00,Textile Collection,Kringloop Maasdijk,Bag Number,24.0,pcs
2025-06-03 00:00:00,Textile Collection,"Leeuwenhorststraat 27, 2665HM te Bleiswijk",Bag Number,2.0,pcs
2025-06-03 00:00:00,Textile Collection,MGR Bekkerschool Spijkenisse,Bag Number,25.0,pcs
2025-06-03 00:00:00,Textile Collection,Milieustraat Lansingerland,Bag Number,175.0,pcs
2025-06-03 00:00:00,Textile Collection,Moskee en Nour,Bag Number,15.0,pcs
2025-06-03 00:00:00,Textile Collection,Obs De Singel Vlaardingen,Bag Number,23.0,pcs
2025-06-03 00:00:00,Textile Collection,OBS Klimop Vlaardingen,Bag Number,41.0,pcs
2025-06-03 00:00:00,Textile Collection,Reinis - Damstraat,Bag Number,35.0,pcs
2025-06-03 00:00:00,Textile Collection,Reinis - Groene Kruisweg,Bag Number,23.0,pcs
2025-06-03 00:00:00,Textile Collection,Reinis - Marrewijklaan,Bag Number,21.0,pcs
2025-06-03 00:00:00,Textile Collection,Reinis - Milieustraat Mosterweg,Bag Number,153.0,pcs
2025-06-03 00:00:00,Textile Collection,Reinis - Rembrandstraat,Bag Number,32.0,pcs
2025-06-03 00:00:00,Textile Collection,Reinis - Sterrenhof,Bag Number,41.0,pcs
2025-06-03 00:00:00,Textile Collection,Reinis - t Plateau,Bag Number,83.0,pcs
2025-06-03 00:00:00,Textile Collection,Reinis- Weegschaal,Bag Number,0.0,pcs
2025-06-03 00:00:00,Textile Collection,Retourette/AH Schiedam,Bag Number,113.0,pcs
2025-06-03 00:00:00,Textile Collection,Sportcentrum de Trits,Bag Number,14.0,pcs
2025-06-03 00:00:00,Textile Collection,Stichting Masjid El Fath,Bag Number,78.0,pcs
2025-06-03 00:00:00,Textile Collection,Stichting Ummet Vlaardingen,Bag Number,32.0,pcs
2025-06-03 00:00:00,Textile Collection,Stichting Vluchtelingkinderen Driebergen,Bag Number,90.0,pcs
2025-06-03 00:00:00,Textile Collection,Terre des Hommes Amersfoort,Bag Number,42.0,pcs
2025-06-03 00:00:00,Textile Collection,Van Dijckschool,Bag Number,9.0,pcs
2025-06-03 00:00:00,Textile Collection,Vereniging N.T.O. Spijkenisse,Bag Number,25.0,pcs
2025-06-03 00:00:00,Textile Collection,Willem Farelschool,Bag Number,7.0,pcs
2025-06-03 00:00:00,Textile Collection,CBS Het Anker,Bag Weight,191.88,kg
2025-06-03 00:00:00,Textile Collection,Coop Bremmer,Bag Weight,234.64,kg
2025-06-03 00:00:00,Textile Collection,GBS de Regenboog,Bag Weight,123.18,kg
2025-06-03 00:00:00,Textile Collection,Islamitisch Centrum Yildiz Schiedam,Bag Weight,571.07,kg
2025-06-03 00:00:00,Textile Collection,ISN Eyup Sultan Vlaardingen,Bag Weight,41.12,kg
2025-06-03 00:00:00,Textile Collection,ISN Mevlana Hilversum,Bag Weight,234.64,kg
2025-06-03 00:00:00,Textile Collection,ISN Ulu Rotterdam,Bag Weight,246.7,kg
2025-06-03 00:00:00,Textile Collection,ISN Yeni Maassluis,Bag Weight,246.7,kg
2025-06-03 00:00:00,Textile Collection,Kindcentrum de Ark | Baarnhoeve,Bag Weight,159.9,kg
2025-06-03 00:00:00,Textile Collection,Kindcentrum de Ark |Lissabonweg,Bag Weight,178.17,kg
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Albert Plesmanstraat 4,Bag Weight,494.12,kg
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Bergambachterstraat 9,Bag Weight,352.94,kg
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Cellebroedersstraat 33,Bag Weight,470.59,kg
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Doelenplein 5,Bag Weight,188.24,kg
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Julianaplein 4,Bag Weight,131.76,kg
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Kerkplein 4,Bag Weight,188.24,kg
2025-06-03 00:00:00,Textile Collection,Krimpenerwaard - Vlierstraat 16,Bag Weight,94.12,kg
2025-06-03 00:00:00,Textile Collection,Kringloop Maasdijk,Bag Weight,109.64,kg
2025-06-03 00:00:00,Textile Collection,"Leeuwenhorststraat 27, 2665HM te Bleiswijk",Bag Weight,11.73,kg
2025-06-03 00:00:00,Textile Collection,MGR Bekkerschool Spijkenisse,Bag Weight,131.58,kg
2025-06-03 00:00:00,Textile Collection,Milieustraat Lansingerland,Bag Weight,768.29,kg
2025-06-03 00:00:00,Textile Collection,Moskee en Nour,Bag Weight,87.99,kg
2025-06-03 00:00:00,Textile Collection,Obs De Singel Vlaardingen,Bag Weight,105.08,kg
2025-06-03 00:00:00,Textile Collection,OBS Klimop Vlaardingen,Bag Weight,187.31,kg
2025-06-03 00:00:00,Textile Collection,Reinis - Damstraat,Bag Weight,184.21,kg
2025-06-03 00:00:00,Textile Collection,Reinis - Groene Kruisweg,Bag Weight,121.05,kg
2025-06-03 00:00:00,Textile Collection,Reinis - Marrewijklaan,Bag Weight,110.53,kg
2025-06-03 00:00:00,Textile Collection,Reinis - Milieustraat Mosterweg,Bag Weight,671.71,kg
2025-06-03 00:00:00,Textile Collection,Reinis - Rembrandstraat,Bag Weight,168.42,kg
2025-06-03 00:00:00,Textile Collection,Reinis - Sterrenhof,Bag Weight,215.79,kg
2025-06-03 00:00:00,Textile Collection,Reinis - t Plateau,Bag Weight,436.84,kg
2025-06-03 00:00:00,Textile Collection,Reinis- Weegschaal,Bag Weight,0.0,kg
2025-06-03 00:00:00,Textile Collection,Retourette/AH Schiedam,Bag Weight,516.24,kg
2025-06-03 00:00:00,Textile Collection,Sportcentrum de Trits,Bag Weight,82.12,kg
2025-06-03 00:00:00,Textile Collection,Stichting Masjid El Fath,Bag Weight,457.54,kg
2025-06-03 00:00:00,Textile Collection,Stichting Ummet Vlaardingen,Bag Weight,146.19,kg
2025-06-03 00:00:00,Textile Collection,Stichting Vluchtelingkinderen Driebergen,Bag Weight,527.93,kg
2025-06-03 00:00:00,Textile Collection,Terre des Hommes Amersfoort,Bag Weight,246.37,kg
2025-06-03 00:00:00,Textile Collection,Van Dijckschool,Bag Weight,52.79,kg
2025-06-03 00:00:00,Textile Collection,Vereniging N.T.O. Spijkenisse,Bag Weight,131.58,kg
2025-06-03 00:00:00,Textile Collection,Willem Farelschool,Bag Weight,41.06,kg
2025-06-04 00:00:00,Textile Collection,Archipelschool De Omnibus,Bag Number,25.0,pcs
2025-06-04 00:00:00,Textile Collection,Archipelschool Het Element,Bag Number,43.0,pcs
2025-06-04 00:00:00,Textile Collection,Archipelschool Tweemaster-kameleon,Bag Number,32.0,pcs
2025-06-04 00:00:00,Textile Collection,Basisschool de Hoogakker,Bag Number,44.0,pcs
2025-06-04 00:00:00,Textile Collection,Basisschool Stellegors,Bag Number,25.0,pcs
2025-06-04 00:00:00,Textile Collection,BS Willibrordus Esch,Bag Number,110.0,pcs
2025-06-04 00:00:00,Textile Collection,De Achtbaan Caenlaan,Bag Number,20.0,pcs
2025-06-04 00:00:00,Textile Collection,De Brielse Veste,Bag Number,19.0,pcs
2025-06-04 00:00:00,Textile Collection,De Lonneboot,Bag Number,12.0,pcs
2025-06-04 00:00:00,Textile Collection,De Talisman,Bag Number,88.0,pcs
2025-06-04 00:00:00,Textile Collection,De Vier Heemskinderen,Bag Number,18.0,pcs
2025-06-04 00:00:00,Textile Collection,Dierentehuis 's-Hertogenbosch,Bag Number,17.0,pcs
2025-06-04 00:00:00,Textile Collection,Emmaus Eindhoven,Bag Number,0.0,pcs
2025-06-04 00:00:00,Textile Collection,ISN Ahmet Yesevi Oosterhout,Bag Number,110.0,pcs
2025-06-04 00:00:00,Textile Collection,ISN Eyup Sultan Hellevoetsluis,Bag Number,43.0,pcs
2025-06-04 00:00:00,Textile Collection,ISN Haci Bayram Veli Drunen,Bag Number,15.0,pcs
2025-06-04 00:00:00,Textile Collection,ISN Mescid-i Kuba Best,Bag Number,60.0,pcs
2025-06-04 00:00:00,Textile Collection,ISN Orhan Gazi 's-Hertogenbosch,Bag Number,28.0,pcs
